0,1.2529296875,1.361328125,1.41015625,1.4794921875,1.673828125
1.2529296875,0,1.173828125,1.2333984375,1.2998046875,1.4794921875
1.361328125,1.173828125,0,1.1494140625,1.2333984375,1.41015625
1.41015625,1.2333984375,1.1494140625,0,1.173828125,1.361328125
1.4794921875,1.2998046875,1.2333984375,1.173828125,0,1.2529296875
1.673828125,1.4794921875,1.41015625,1.361328125,1.2529296875,0
