0,2.0927734375,4.8359375,8.244140625,13.3427734375,21.8798828125
2.0927734375,0,2.236328125,4.5712890625,7.7880859375,13.3427734375
4.8359375,2.236328125,0,2.2158203125,4.5712890625,8.244140625
8.244140625,4.5712890625,2.2158203125,0,2.236328125,4.8359375
13.3427734375,7.7880859375,4.5712890625,2.236328125,0,2.0927734375
21.8798828125,13.3427734375,8.244140625,4.8359375,2.0927734375,0
