case_id,benchmark_id,mode,coeff,maxdim,threshold_label,dimension,normalization_mode,library,interval_index,birth,death,birth_hex,death_hex
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,0,threshold_truncation_harmonized,dionysus,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,0,threshold_truncation_harmonized,dionysus,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,0,threshold_truncation_harmonized,dionysus,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,0,threshold_truncation_harmonized,dionysus,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,0,threshold_truncation_harmonized,dionysus,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,0,threshold_truncation_harmonized,dionysus,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,0,threshold_truncation_harmonized,dionysus,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,1,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,2,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,3,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,4,4.0,4.0,0x1.0000000000000p+2,0x1.0000000000000p+2
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,5,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,6,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,7,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,8,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,9,3.0,3.0,0x1.8000000000000p+1,0x1.8000000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,10,3.0,3.0,0x1.8000000000000p+1,0x1.8000000000000p+1
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,11,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,12,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,13,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,14,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,15,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,16,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,17,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,18,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,19,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,gudhi,20,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,ripser,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,raw_exact,dionysus,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,drop_zero_length_intervals,gudhi,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,drop_zero_length_intervals,ripser,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,drop_zero_length_intervals,dionysus,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,threshold_truncation_harmonized,gudhi,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,threshold_truncation_harmonized,ripser,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__full,honeycomb_patch_2x2__quantized,quantized,2,1,full,1,threshold_truncation_harmonized,dionysus,0,1.0,1.732421875,0x1.0000000000000p+0,0x1.bb80000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,gudhi,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,ripser,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,raw_exact,dionysus,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,gudhi,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,ripser,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals,dionysus,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,7,0.0,inf,0x0.0p+0,inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,0,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,1,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,2,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,3,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,4,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,5,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,6,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,gudhi,7,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,0,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,1,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,2,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,3,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,4,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,5,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,6,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,ripser,7,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,dionysus,0,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,dionysus,1,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,dionysus,2,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,dionysus,3,0.0,trunc_inf,0x0.0p+0,trunc_inf
honeycomb_patch_2x2__quantized__p2__h1__selected,honeycomb_patch_2x2__quantized,quantized,2,1,selected,0,threshold_truncation_harmonized,dionysus,4,0.0,trunc_inf,0x0.0p+0,trunc_inf
