0,1.1123046875,1.1279296875,1.130859375,1.1279296875,1.1123046875
1.1123046875,0,1.1123046875,1.1279296875,1.130859375,1.1279296875
1.1279296875,1.1123046875,0,1.1123046875,1.1279296875,1.130859375
1.130859375,1.1279296875,1.1123046875,0,1.1123046875,1.1279296875
1.1279296875,1.130859375,1.1279296875,1.1123046875,0,1.1123046875
1.1123046875,1.1279296875,1.130859375,1.1279296875,1.1123046875,0
