case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,gudhi,0,0,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,gudhi,0,1,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,gudhi,0,2,0.0,2.2587890625,0x0.0p+0,0x1.2120000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,gudhi,0,3,0.0,inf,0x0.0p+0,inf
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,gudhi,1,0,9.73828125,9.73828125,0x1.37a0000000000p+3,0x1.37a0000000000p+3
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,gudhi,1,1,5.2314453125,5.2314453125,0x1.4ed0000000000p+2,0x1.4ed0000000000p+2
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,gudhi,1,2,5.2314453125,5.2314453125,0x1.4ed0000000000p+2,0x1.4ed0000000000p+2
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,ripser,0,0,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,ripser,0,1,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,ripser,0,2,0.0,2.2587890625,0x0.0p+0,0x1.2120000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,ripser,0,3,0.0,inf,0x0.0p+0,inf
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,dionysus,0,0,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,dionysus,0,1,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,dionysus,0,2,0.0,2.2587890625,0x0.0p+0,0x1.2120000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__full,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,full,dionysus,0,3,0.0,inf,0x0.0p+0,inf
