case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,0,0,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,0,1,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,0,2,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,0,3,0.0,inf,0x0.0p+0,inf
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,1,0,2.0556640625,2.0556640625,0x1.0720000000000p+1,0x1.0720000000000p+1
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,1,1,2.0556640625,2.0556640625,0x1.0720000000000p+1,0x1.0720000000000p+1
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,1,2,1.73046875,2.0556640625,0x1.bb00000000000p+0,0x1.0720000000000p+1
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,gudhi,2,0,2.0556640625,2.0556640625,0x1.0720000000000p+1,0x1.0720000000000p+1
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,ripser,0,0,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,ripser,0,1,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,ripser,0,2,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,ripser,0,3,0.0,inf,0x0.0p+0,inf
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,ripser,1,0,1.73046875,2.0556640625,0x1.bb00000000000p+0,0x1.0720000000000p+1
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,dionysus,0,0,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,dionysus,0,1,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,dionysus,0,2,0.0,1.73046875,0x0.0p+0,0x1.bb00000000000p+0
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,dionysus,0,3,0.0,inf,0x0.0p+0,inf
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,A,quantized,3,2,full,dionysus,1,0,1.73046875,2.0556640625,0x1.bb00000000000p+0,0x1.0720000000000p+1
