case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,0,0,0.0,1.1497146282434716,0x0.0p+0,0x1.2653b2a809dbbp+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,0,1,0.0,1.173608830424655,0x0.0p+0,0x1.2c71a0d8f8800p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,0,2,0.0,1.1736088304246577,0x0.0p+0,0x1.2c71a0d8f880cp+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,0,3,0.0,1.25252377860253,0x0.0p+0,0x1.40a565fa8f6a0p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,0,4,0.0,1.2525237786025318,0x0.0p+0,0x1.40a565fa8f6a8p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,1,0,1.2331425691574804,1.2331425691574804,0x1.3baf3b3dd6385p+0,0x1.3baf3b3dd6385p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,gudhi,1,1,1.233142569157481,1.233142569157481,0x1.3baf3b3dd6388p+0,0x1.3baf3b3dd6388p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,ripser,0,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,ripser,0,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,ripser,0,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,ripser,0,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,ripser,0,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,ripser,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,dionysus,0,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,dionysus,0,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,dionysus,0,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,dionysus,0,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,dionysus,0,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,A,floating,2,2,selected,dionysus,0,5,0.0,inf,0x0.0p+0,inf
