case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,0,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,1,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,2,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,3,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,4,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,5,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,6,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,7,0.0,0.9999999999999999,0x0.0p+0,0x1.fffffffffffffp-1
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,0,8,0.0,inf,0x0.0p+0,inf
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,1,0,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,1,1,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__floating__p2__h2__full,triangular_patch_3x3__floating,B,floating,2,2,full,gudhi,1,2,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
