case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,0,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,0,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,0,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,0,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,0,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,0,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,0,6,0.0,inf,0x0.0p+0,inf
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,0,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,1,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,2,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,3,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,4,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,5,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,6,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,7,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,8,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,9,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,10,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,11,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,12,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,13,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,1,14,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,0,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,1,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,2,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,3,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,4,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,5,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,6,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,7,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,8,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,9,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,10,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,11,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,12,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,13,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,14,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,15,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,16,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,17,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,18,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,gudhi,2,19,1.4142135623730951,1.4142135623730951,0x1.6a09e667f3bcdp+0,0x1.6a09e667f3bcdp+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,ripser,0,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,ripser,0,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,ripser,0,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,ripser,0,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,ripser,0,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,ripser,0,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,ripser,0,6,0.0,inf,0x0.0p+0,inf
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,dionysus,0,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,dionysus,0,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,dionysus,0,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,dionysus,0,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,dionysus,0,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,dionysus,0,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
nacl_coordination_shell__floating__p3__h2__full,nacl_coordination_shell__floating,B,floating,3,2,full,dionysus,0,6,0.0,inf,0x0.0p+0,inf
