case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,0,0,0.0,1.8570703937962667,0x0.0p+0,0x1.db68f71fb98cfp+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,0,1,0.0,1.8570703937962667,0x0.0p+0,0x1.db68f71fb98cfp+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,0,2,0.0,1.8570703937962674,0x0.0p+0,0x1.db68f71fb98d2p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,0,3,0.0,1.8570703937962683,0x0.0p+0,0x1.db68f71fb98d6p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,0,4,0.0,1.857070393796269,0x0.0p+0,0x1.db68f71fb98d9p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,0,5,0.0,inf,0x0.0p+0,inf
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,1,0,2.497817855094092,2.497817855094092,0x1.3fb87ed77f3b2p+1,0x1.3fb87ed77f3b2p+1
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,gudhi,1,1,1.85707039379627,inf,0x1.db68f71fb98dep+0,inf
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,0,0,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,0,1,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,0,2,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,0,3,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,0,4,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,0,5,0.0,inf,0x0.0p+0,inf
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,1,0,1.8570704460144043,2.4978177547454834,0x1.db68f80000000p+0,0x1.3fb87e0000000p+1
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,ripser,2,0,2.4978177547454834,inf,0x1.3fb87e0000000p+1,inf
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,0,0,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,0,1,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,0,2,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,0,3,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,0,4,0.0,1.8570704460144043,0x0.0p+0,0x1.db68f80000000p+0
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,0,5,0.0,inf,0x0.0p+0,inf
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,1,0,1.8570704460144043,2.4978177547454834,0x1.db68f80000000p+0,0x1.3fb87e0000000p+1
tfim_pbc_n6_g1p00__floating__p3__h2__selected,tfim_pbc_n6_g1p00__floating,A,floating,3,2,selected,dionysus,2,0,2.4978177547454834,inf,0x1.3fb87e0000000p+1,inf
