case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,0,0,0.0,1.1494140625,0x0.0p+0,0x1.2640000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,0,1,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,0,2,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,0,3,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,0,4,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,1,0,1.2333984375,1.2333984375,0x1.3bc0000000000p+0,0x1.3bc0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,gudhi,1,1,1.2333984375,1.2333984375,0x1.3bc0000000000p+0,0x1.3bc0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,ripser,0,0,0.0,1.1494140625,0x0.0p+0,0x1.2640000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,ripser,0,1,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,ripser,0,2,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,ripser,0,3,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,ripser,0,4,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,ripser,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,dionysus,0,0,0.0,1.1494140625,0x0.0p+0,0x1.2640000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,dionysus,0,1,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,dionysus,0,2,0.0,1.173828125,0x0.0p+0,0x1.2c80000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,dionysus,0,3,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,dionysus,0,4,0.0,1.2529296875,0x0.0p+0,0x1.40c0000000000p+0
tfim_obc_n6_g0p50__quantized__p3__h2__selected,tfim_obc_n6_g0p50__quantized,A,quantized,3,2,selected,dionysus,0,5,0.0,inf,0x0.0p+0,inf
