case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,0,0,0.0,2.0924048227067327,0x0.0p+0,0x1.0bd3ebd5c250fp+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,0,1,0.0,2.0924048227067327,0x0.0p+0,0x1.0bd3ebd5c250fp+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,0,2,0.0,2.215399298835807,0x0.0p+0,0x1.1b9234480a623p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,0,3,0.0,2.2362259539521836,0x0.0p+0,0x1.1e3ca6ed5873bp+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,0,4,0.0,2.236225953952192,0x0.0p+0,0x1.1e3ca6ed5874ep+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,1,0,4.571710545762172,4.571710545762172,0x1.2496e7d434eafp+2,0x1.2496e7d434eafp+2
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,gudhi,1,1,4.571710545762174,4.571710545762174,0x1.2496e7d434eb1p+2,0x1.2496e7d434eb1p+2
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,ripser,0,0,0.0,2.092404842376709,0x0.0p+0,0x1.0bd3ec0000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,ripser,0,1,0.0,2.092404842376709,0x0.0p+0,0x1.0bd3ec0000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,ripser,0,2,0.0,2.2153992652893066,0x0.0p+0,0x1.1b92340000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,ripser,0,3,0.0,2.2362258434295654,0x0.0p+0,0x1.1e3ca60000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,ripser,0,4,0.0,2.2362258434295654,0x0.0p+0,0x1.1e3ca60000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,ripser,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,dionysus,0,0,0.0,2.092404842376709,0x0.0p+0,0x1.0bd3ec0000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,dionysus,0,1,0.0,2.092404842376709,0x0.0p+0,0x1.0bd3ec0000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,dionysus,0,2,0.0,2.2153992652893066,0x0.0p+0,0x1.1b92340000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,dionysus,0,3,0.0,2.2362258434295654,0x0.0p+0,0x1.1e3ca60000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,dionysus,0,4,0.0,2.2362258434295654,0x0.0p+0,0x1.1e3ca60000000p+1
tfim_obc_n6_g1p00__floating__p2__h2__selected,tfim_obc_n6_g1p00__floating,A,floating,2,2,selected,dionysus,0,5,0.0,inf,0x0.0p+0,inf
