case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,0,0,0.0,1.1497146282434716,0x0.0p+0,0x1.2653b2a809dbbp+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,0,1,0.0,1.173608830424655,0x0.0p+0,0x1.2c71a0d8f8800p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,0,2,0.0,1.1736088304246577,0x0.0p+0,0x1.2c71a0d8f880cp+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,0,3,0.0,1.25252377860253,0x0.0p+0,0x1.40a565fa8f6a0p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,0,4,0.0,1.2525237786025318,0x0.0p+0,0x1.40a565fa8f6a8p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,0,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,0,1.2331425691574804,1.2331425691574804,0x1.3baf3b3dd6385p+0,0x1.3baf3b3dd6385p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,1,1.233142569157481,1.233142569157481,0x1.3baf3b3dd6388p+0,0x1.3baf3b3dd6388p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,2,1.2993568622132534,1.2993568622132534,0x1.4ca2a6bd0a029p+0,0x1.4ca2a6bd0a029p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,3,1.3616996581796268,1.3616996581796268,0x1.5c98594adb1abp+0,0x1.5c98594adb1abp+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,4,1.3616996581796301,1.3616996581796301,0x1.5c98594adb1bap+0,0x1.5c98594adb1bap+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,5,1.4099470933716252,1.4099470933716252,0x1.68f24aef1f135p+0,0x1.68f24aef1f135p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,6,1.4099470933716274,1.4099470933716274,0x1.68f24aef1f13fp+0,0x1.68f24aef1f13fp+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,7,1.4790348743105857,1.4790348743105857,0x1.7aa2078eceb42p+0,0x1.7aa2078eceb42p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,8,1.4790348743105863,1.4790348743105863,0x1.7aa2078eceb45p+0,0x1.7aa2078eceb45p+0
tfim_obc_n6_g0p50__floating__p2__h1__full,tfim_obc_n6_g0p50__floating,A,floating,2,1,full,gudhi,1,9,1.673685643721418,1.673685643721418,0x1.ac76a98f91757p+0,0x1.ac76a98f91757p+0
