case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,gudhi,0,0,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,gudhi,0,1,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,gudhi,0,2,0.0,2.2587890625,0x0.0p+0,0x1.2120000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,gudhi,0,3,0.0,inf,0x0.0p+0,inf
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,ripser,0,0,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,ripser,0,1,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,ripser,0,2,0.0,2.2587890625,0x0.0p+0,0x1.2120000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,ripser,0,3,0.0,inf,0x0.0p+0,inf
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,dionysus,0,0,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,dionysus,0,1,0.0,2.0703125,0x0.0p+0,0x1.0900000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,dionysus,0,2,0.0,2.2587890625,0x0.0p+0,0x1.2120000000000p+1
tfim_obc_n4_g1p00__quantized__p3__h1__selected,tfim_obc_n4_g1p00__quantized,A,quantized,3,1,selected,dionysus,0,3,0.0,inf,0x0.0p+0,inf
