case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,gudhi,0,0,0.0,1.7308043394454862,0x0.0p+0,0x1.bb15fe41b1789p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,gudhi,0,1,0.0,1.7308043394454866,0x0.0p+0,0x1.bb15fe41b178bp+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,gudhi,0,2,0.0,1.7308043394454913,0x0.0p+0,0x1.bb15fe41b17a0p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,gudhi,0,3,0.0,inf,0x0.0p+0,inf
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,gudhi,1,0,2.0553334879376433,2.0553334879376433,0x1.07152af0886bcp+1,0x1.07152af0886bcp+1
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,gudhi,1,1,2.0553334879376455,2.0553334879376455,0x1.07152af0886c1p+1,0x1.07152af0886c1p+1
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,gudhi,1,2,1.7308043394454926,2.0553334879376433,0x1.bb15fe41b17a6p+0,0x1.07152af0886bcp+1
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,ripser,0,0,0.0,1.7308043241500854,0x0.0p+0,0x1.bb15fe0000000p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,ripser,0,1,0.0,1.7308043241500854,0x0.0p+0,0x1.bb15fe0000000p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,ripser,0,2,0.0,1.7308043241500854,0x0.0p+0,0x1.bb15fe0000000p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,ripser,0,3,0.0,inf,0x0.0p+0,inf
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,ripser,1,0,1.7308043241500854,2.055333375930786,0x1.bb15fe0000000p+0,0x1.07152a0000000p+1
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,dionysus,0,0,0.0,1.7308043241500854,0x0.0p+0,0x1.bb15fe0000000p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,dionysus,0,1,0.0,1.7308043241500854,0x0.0p+0,0x1.bb15fe0000000p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,dionysus,0,2,0.0,1.7308043241500854,0x0.0p+0,0x1.bb15fe0000000p+0
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,dionysus,0,3,0.0,inf,0x0.0p+0,inf
tfim_pbc_n4_g1p00__floating__p2__h1__full,tfim_pbc_n4_g1p00__floating,A,floating,2,1,full,dionysus,1,0,1.7308043241500854,2.055333375930786,0x1.bb15fe0000000p+0,0x1.07152a0000000p+1
