case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,0,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,1,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,2,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,3,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,4,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,5,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,6,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,7,0.0,1.0,0x0.0p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,0,8,0.0,inf,0x0.0p+0,inf
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,0,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,1,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,2,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,3,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,4,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,5,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,6,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,7,1.0,1.0,0x1.0000000000000p+0,0x1.0000000000000p+0
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,8,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,9,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,10,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,11,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,12,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,13,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,14,2.0,2.0,0x1.0000000000000p+1,0x1.0000000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,15,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,16,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,17,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,18,2.6455078125,2.6455078125,0x1.52a0000000000p+1,0x1.52a0000000000p+1
triangular_patch_3x3__quantized__p2__h2__full,triangular_patch_3x3__quantized,B,quantized,2,2,full,gudhi,1,19,1.732421875,1.732421875,0x1.bb80000000000p+0,0x1.bb80000000000p+0
