case_id,benchmark_id,family,mode,coeff,maxdim,threshold_label,library,dimension,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,gudhi,0,0,0.0,2.0699170993958176,0x0.0p+0,0x1.08f30b23ab093p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,gudhi,0,1,0.0,2.0699170993958202,0x0.0p+0,0x1.08f30b23ab099p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,gudhi,0,2,0.0,2.2583205186323103,0x0.0p+0,0x1.2110a591b4ad1p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,gudhi,0,3,0.0,inf,0x0.0p+0,inf
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,gudhi,1,0,9.73791661636864,9.73791661636864,0x1.379d034ecf4e2p+3,0x1.379d034ecf4e2p+3
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,gudhi,1,1,5.231691515020265,5.231691515020265,0x1.4ed408a5f1747p+2,0x1.4ed408a5f1747p+2
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,gudhi,1,2,5.231691515020283,5.231691515020283,0x1.4ed408a5f175bp+2,0x1.4ed408a5f175bp+2
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,ripser,0,0,0.0,2.0699172019958496,0x0.0p+0,0x1.08f30c0000000p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,ripser,0,1,0.0,2.0699172019958496,0x0.0p+0,0x1.08f30c0000000p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,ripser,0,2,0.0,2.2583205699920654,0x0.0p+0,0x1.2110a60000000p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,ripser,0,3,0.0,inf,0x0.0p+0,inf
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,dionysus,0,0,0.0,2.0699172019958496,0x0.0p+0,0x1.08f30c0000000p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,dionysus,0,1,0.0,2.0699172019958496,0x0.0p+0,0x1.08f30c0000000p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,dionysus,0,2,0.0,2.2583205699920654,0x0.0p+0,0x1.2110a60000000p+1
tfim_obc_n4_g1p00__floating__p3__h1__full,tfim_obc_n4_g1p00__floating,A,floating,3,1,full,dionysus,0,3,0.0,inf,0x0.0p+0,inf
